timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
4721982720874,-0.30197144,1.7721252,10.34787,0.10649109,-0.15968323,0.091415405,2.8686523,14.74762,-52.75116,
4721987756274,-0.14346313,1.8432465,10.456772,0.117385864,-0.20205688,0.07876587,2.8686523,14.74762,-52.75116,
4721992791675,-0.0476532,1.8488922,10.613068,0.1131134,-0.23448181,0.056732178,2.8686523,14.74762,-52.75116,
4721997827075,-0.106155396,1.8468323,10.813034,0.09146118,-0.2541809,0.031967163,2.8686523,14.74762,-52.75116,
4722002862476,-0.16752625,1.8249207,11.136322,0.050979614,-0.25923157,-0.0031433105,3.15094,14.085388,-53.027344,
4722007897876,-0.28492737,1.7436523,11.59845,0.0034179688,-0.2506256,-0.036392212,3.15094,14.085388,-53.027344,
4722012933276,-0.4437256,1.6873627,12.13179,-0.0496521,-0.2344513,-0.067855835,3.15094,14.085388,-53.027344,
4722017968677,-0.567688,1.5953064,12.675064,-0.09667969,-0.21586609,-0.09628296,3.15094,14.085388,-53.027344,
4722023004077,-0.76171875,1.4628448,12.984695,-0.1250763,-0.19592285,-0.11558533,2.998352,14.122009,-54.193115,
4722028039477,-0.9705658,1.3554382,13.252136,-0.13168335,-0.1719513,-0.12454224,2.998352,14.122009,-54.193115,
4722033074878,-1.0475769,1.3141785,13.520401,-0.12060547,-0.14735413,-0.123062134,2.998352,14.122009,-54.193115,
4722038110278,-1.0437927,1.2880554,13.645569,-0.09681702,-0.12832642,-0.110702515,2.998352,14.122009,-54.193115,
4722043145679,-0.92648315,1.2737427,13.691666,-0.059539795,-0.11418152,-0.089263916,2.697754,14.575195,-54.930115,
4722048181079,-0.7849426,1.3274536,13.699234,-0.013046265,-0.1000061,-0.060424805,2.697754,14.575195,-54.930115,
4722053216479,-0.66423035,1.4617157,13.594177,0.034194946,-0.083618164,-0.027770996,2.697754,14.575195,-54.930115,
4722058251880,-0.410141,1.5870972,13.276642,0.08024597,-0.059158325,0.00491333,2.697754,14.575195,-54.930115,
4722063287280,-0.04638672,1.7571716,12.647247,0.12535095,-0.021636963,0.036254883,3.4362793,14.891052,-54.00238,
4722068322681,0.3012848,2.03479,11.919296,0.16252136,0.020385742,0.06088257,3.4362793,14.891052,-54.00238,
4722073358081,0.59384155,2.2765808,11.356506,0.18629456,0.052886963,0.072128296,3.4362793,14.891052,-54.00238,
4722078393481,0.82870483,2.4320984,11.031494,0.18875122,0.06695557,0.06436157,3.4362793,14.891052,-54.00238,
4722083428882,1.018631,2.5436249,10.859985,0.17080688,0.06770325,0.04194641,3.0410767,14.660645,-53.211975,
4722088464282,1.0575714,2.597824,10.820709,0.13613892,0.059646606,0.005584717,3.0410767,14.660645,-53.211975,
4722093499683,0.9598236,2.5729828,10.839157,0.09187317,0.045944214,-0.04093933,3.0410767,14.660645,-53.211975,
4722098535083,0.8977356,2.5271606,10.880096,0.04574585,0.033111572,-0.091278076,3.0410767,14.660645,-53.211975,
4722103570483,0.8128357,2.461609,10.941605,0.0014801025,0.023880005,-0.13890076,2.5253296,14.404297,-53.086853,
4722108605884,0.7112427,2.392334,10.973831,-0.0395813,0.017700195,-0.18214417,2.5253296,14.404297,-53.086853,
4722113641284,0.6061554,2.3339233,10.935699,-0.072387695,0.014602661,-0.2184143,2.5253296,14.404297,-53.086853,
4722118676685,0.5352936,2.256836,10.88562,-0.10298157,0.015304565,-0.25123596,2.5253296,14.404297,-53.086853,
4722123712085,0.42929077,2.2276,10.770111,-0.12937927,0.019134521,-0.27954102,3.3416748,13.819885,-53.88336,
4722128747485,0.3534851,2.175003,10.748047,-0.15179443,0.018630981,-0.30252075,3.3416748,13.819885,-53.88336,
4722133782886,0.32717896,2.1514893,10.718674,-0.16947937,0.013946533,-0.31936646,3.3416748,13.819885,-53.88336,
4722138818286,0.39343262,2.1692657,10.681412,-0.18153381,0.0024871826,-0.3320465,3.3416748,13.819885,-53.88336,
4722143853686,0.5472412,2.1951447,10.847153,-0.19104004,-0.014816284,-0.3401184,2.7816772,13.545227,-53.797913,
4722148889087,0.62557983,2.2115326,10.958664,-0.20037842,-0.032608032,-0.34985352,2.7816772,13.545227,-53.797913,
4722153924487,0.79837036,2.3001556,11.141525,-0.21109009,-0.040863037,-0.36447144,2.7816772,13.545227,-53.797913,
4722158959888,0.7864075,2.254486,11.269455,-0.2257843,-0.03694153,-0.38349915,2.7816772,13.545227,-53.797913,
4722163995288,0.75668335,2.25354,11.361694,-0.24206543,-0.017822266,-0.40612793,2.3544312,13.545227,-53.588867,
4722169030688,0.72506714,2.2008972,11.407928,-0.2574005,0.014801025,-0.42997742,2.3544312,13.545227,-53.588867,
4722174066089,0.733078,2.1430511,11.42923,-0.27078247,0.057937622,-0.4515381,2.3544312,13.545227,-53.588867,
4722179101489,0.58573914,2.0896301,11.312912,-0.28276062,0.113220215,-0.47283936,2.3544312,13.545227,-53.588867,
4722184136890,0.4885254,1.957367,11.085358,-0.2872467,0.16766357,-0.4892578,2.2247314,13.928223,-54.211426,
4722189172290,0.38278198,1.884613,10.875198,-0.28503418,0.22094727,-0.5011139,2.2247314,13.928223,-54.211426,
4722194207690,0.3578949,1.8214417,10.656952,-0.28051758,0.27296448,-0.5074158,2.2247314,13.928223,-54.211426,
4722199243091,0.17306519,1.7553864,10.437988,-0.27305603,0.3126831,-0.5071564,1.53656,15.478516,-54.301453,
4722204278491,0.029556274,1.5997467,10.2104645,-0.2679901,0.34407043,-0.503067,1.53656,15.478516,-54.301453,
4722209313892,-0.10643005,1.524643,9.935089,-0.26049805,0.37088013,-0.49160767,1.53656,15.478516,-54.301453,
4722214349292,-0.118499756,1.5293121,9.69342,-0.2484436,0.38249207,-0.47218323,1.53656,15.478516,-54.301453,
4722219384692,-0.11442566,1.4936218,9.444473,-0.22868347,0.38246155,-0.4465027,1.3244629,15.948486,-54.260254,
4722224420093,-0.11602783,1.4676971,9.223953,-0.20864868,0.37535095,-0.41716003,1.3244629,15.948486,-54.260254,
4722229455493,-0.16778564,1.4221497,9.064102,-0.19311523,0.36491394,-0.38905334,1.3244629,15.948486,-54.260254,
4722234490894,-0.16616821,1.4280243,8.840805,-0.18067932,0.35083008,-0.36108398,1.3244629,15.948486,-54.260254,
4722239526294,-0.17953491,1.4086151,8.648422,-0.16725159,0.3310852,-0.32974243,3.4057617,16.087341,-52.76947,
4722244584655,-0.17199707,1.3777924,8.32753,-0.15771484,0.31175232,-0.29978943,3.4057617,16.087341,-52.76947,
4722249620056,-0.15234375,1.3977203,8.020935,-0.15254211,0.28926086,-0.26863098,3.4057617,16.087341,-52.76947,
4722254655456,-0.10870361,1.4280701,7.7951355,-0.15011597,0.2642517,-0.23913574,3.4057617,16.087341,-52.76947,
4722259690856,-0.041168213,1.4839172,7.663208,-0.15383911,0.2363739,-0.21008301,3.479004,14.860535,-53.918457,
4722264726257,0.019454956,1.5611877,7.5607452,-0.16217041,0.20448303,-0.18263245,3.479004,14.860535,-53.918457,
4722269761657,0.063705444,1.5705109,7.4761047,-0.17404175,0.16578674,-0.16046143,3.479004,14.860535,-53.918457,
4722274797058,0.051651,1.5510406,7.506439,-0.18685913,0.12721252,-0.14465332,3.479004,14.860535,-53.918457,
4722279832458,0.004928589,1.5499573,7.648514,-0.20191956,0.08703613,-0.13154602,3.3843994,14.575195,-54.260254,
4722284867858,-0.013122559,1.5286102,7.8635864,-0.21781921,0.043304443,-0.11755371,3.3843994,14.575195,-54.260254,
4722289903259,-0.0045776367,1.5017242,8.118912,-0.22950745,-0.0035552979,-0.10317993,3.3843994,14.575195,-54.260254,
4722294938659,0.027252197,1.5396423,8.189789,-0.23384094,-0.049057007,-0.08824158,3.3843994,14.575195,-54.260254,
4722299974060,0.05505371,1.5333252,8.254684,-0.23173523,-0.08743286,-0.07064819,3.8345337,14.724731,-53.234863,
4722305009460,0.0660553,1.5336761,8.400925,-0.22792053,-0.11520386,-0.052642822,3.8345337,14.724731,-53.234863,
4722310044860,0.08488464,1.5748444,8.5481415,-0.2275238,-0.13296509,-0.035247803,3.8345337,14.724731,-53.234863,
4722315080261,0.07223511,1.5673065,8.651825,-0.22790527,-0.14068604,-0.018875122,3.8345337,14.724731,-53.234863,
4722320115661,0.03352356,1.5217743,8.746109,-0.22801208,-0.1403656,-0.0025634766,3.9001465,15.953064,-52.20337,
4722325151062,0.005844116,1.5049438,8.863617,-0.22607422,-0.13401794,0.015640259,3.9001465,15.953064,-52.20337,
4722330186462,-0.022201538,1.5363464,8.998764,-0.21957397,-0.12036133,0.03742981,3.9001465,15.953064,-52.20337,
4722335221862,-0.012542725,1.5905304,9.030945,-0.20848083,-0.09983826,0.061050415,3.9001465,15.953064,-52.20337,
4722340257263,0.1454773,1.6530914,9.022995,-0.19113159,-0.08050537,0.085754395,3.9001465,16.12091,-52.0813,
4722345292663,0.24977112,1.7328339,8.961639,-0.16630554,-0.061553955,0.11087036,3.9001465,16.12091,-52.0813,
4722350328063,0.3148651,1.8278656,8.82518,-0.13754272,-0.042160034,0.13192749,3.9001465,16.12091,-52.0813,
4722355363464,0.39794922,1.9848328,8.560303,-0.10119629,-0.021606445,0.14944458,3.9001465,16.12091,-52.0813,
4722360398864,0.5540161,2.1478577,8.175095,-0.060958862,-0.0039978027,0.15939331,3.5766602,16.12091,-52.0813,
4722365434265,0.67059326,2.1919403,7.787552,-0.021347046,0.0090789795,0.16621399,3.5766602,16.12091,-52.0813,
4722370469665,0.7919464,2.266571,7.422577,0.014465332,0.015106201,0.16763306,3.5766602,16.12091,-52.0813,
4722375505065,0.85331726,2.36615,7.161911,0.037200928,0.017730713,0.16238403,3.5766602,16.12091,-52.0813,
4722380540466,0.8236542,2.4646149,6.997238,0.045669556,0.021453857,0.15205383,2.9083252,16.444397,-53.974915,
4722385575866,0.9279938,2.5637665,7.0286865,0.042510986,0.026031494,0.13673401,2.9083252,16.444397,-53.974915,
4722390611267,0.8845062,2.5860138,6.925308,0.035125732,0.03137207,0.114730835,2.9083252,16.444397,-53.974915,
4722395646667,1.0337524,2.4230042,6.9938354,0.02456665,0.04168701,0.090789795,2.9083252,16.444397,-53.974915,
4722400682067,0.8279114,2.4924316,6.9634857,0.016601563,0.05860901,0.06770325,2.8686523,16.464233,-54.092407,
4722405717468,0.6598358,2.5460663,6.796219,0.015075684,0.07398987,0.042816162,2.8686523,16.464233,-54.092407,
4722410752868,0.6192169,2.5419617,6.6459045,0.017913818,0.08822632,0.021362305,2.8686523,16.464233,-54.092407,
4722415788269,0.5214691,2.4919128,6.468857,0.023529053,0.104537964,0.0053863525,2.8686523,16.464233,-54.092407,
4722420823669,0.44969177,2.428955,6.4069824,0.02571106,0.10998535,-0.0054016113,2.1820068,17.837524,-53.086853,
4722425859069,0.3783722,2.459488,6.2921143,0.032348633,0.10546875,-0.015090942,2.1820068,17.837524,-53.086853,
4722430894470,0.36357117,2.388977,6.4624176,0.03894043,0.098587036,-0.017028809,2.1820068,17.837524,-53.086853,
4722435929870,0.23283386,2.320938,6.7088013,0.046798706,0.08488464,-0.014923096,2.1820068,17.837524,-53.086853,
4722440965271,0.12449646,2.2566986,6.7836456,0.057159424,0.064575195,-0.013763428,2.1820068,17.837524,-53.086853,
4722446000671,0.13720703,2.3256226,6.8181,0.07772827,0.043182373,-0.006011963,2.1820068,17.837524,-53.086853,
4722451036071,0.19534302,2.4089813,6.7632446,0.1026001,0.029266357,0.0071105957,2.1820068,17.837524,-53.086853,
4722456071472,0.2658844,2.4581451,6.65921,0.12503052,0.01776123,0.01953125,4.4143677,16.978455,-52.249146,
4722461106872,0.43226624,2.4766388,6.692505,0.14224243,0.0104522705,0.027435303,4.4143677,16.978455,-52.249146,
4722466142272,0.505188,2.5855255,6.721573,0.1458435,0.012420654,0.030914307,4.4143677,16.978455,-52.249146,
4722471177673,0.63957214,2.7214508,6.8572235,0.13607788,0.02809143,0.02986145,4.4143677,16.978455,-52.249146,
4722476213073,0.7848358,2.797882,6.979965,0.11732483,0.052520752,0.02079773,4.4052124,16.95404,-52.23999,
4722481248474,0.74627686,2.7992706,6.9834137,0.09815979,0.08042908,0.0034637451,4.4052124,16.95404,-52.23999,
4722486283874,0.66181946,2.7897186,6.982666,0.07839966,0.10954285,-0.0206604,4.4052124,16.95404,-52.23999,
4722491319274,0.6113434,2.790268,7.093582,0.061584473,0.13693237,-0.047973633,4.4052124,16.95404,-52.23999,
4722496354675,0.5140381,2.7909698,7.2208557,0.04736328,0.15974426,-0.07356262,4.208374,16.497803,-52.15912,
4722501390075,0.28266907,2.707901,7.387848,0.034973145,0.17622375,-0.09687805,4.208374,16.497803,-52.15912,
4722506425476,-0.0048217773,2.577835,7.509079,0.027175903,0.18449402,-0.12055969,4.208374,16.497803,-52.15912,
4722511460876,-0.21224976,2.402649,7.609619,0.031692505,0.1823883,-0.1350708,4.208374,16.497803,-52.15912,
4722516496276,-0.4290924,2.2678833,7.8730164,0.042419434,0.17004395,-0.13755798,3.7277222,16.978455,-53.2547,
4722521531677,-0.5816345,2.216568,8.081696,0.057266235,0.1497345,-0.12763977,3.7277222,16.978455,-53.2547,
4722526567077,-0.6647186,2.2237701,8.255905,0.077941895,0.12425232,-0.10557556,3.7277222,16.978455,-53.2547,
4722531602478,-0.67219543,2.2171326,8.522354,0.10470581,0.09458923,-0.074157715,3.7277222,16.978455,-53.2547,
4722536637878,-0.6275177,2.2174988,8.754715,0.13697815,0.06442261,-0.03614807,3.6499023,16.978455,-53.216553,
4722541673278,-0.5713959,2.263794,8.858627,0.17085266,0.03881836,3.9672852E-4,3.6499023,16.978455,-53.216553,
4722546708679,-0.41470337,2.3871613,8.7608185,0.2069397,0.01776123,0.035232544,3.6499023,16.978455,-53.216553,
4722551744079,-0.20004272,2.495514,8.678909,0.24038696,0.0022583008,0.06906128,3.6499023,16.978455,-53.216553,
4722556779480,-0.048187256,2.581604,8.656998,0.26205444,-0.010314941,0.09681702,3.1738281,16.888428,-52.745056,
4722561814880,0.0756073,2.5815277,8.675446,0.26985168,-0.023544312,0.1171875,3.1738281,16.888428,-52.745056,
4722566850280,0.20774841,2.652649,8.746231,0.2614746,-0.03567505,0.12860107,3.1738281,16.888428,-52.745056,
4722571885681,0.40602112,2.8121338,8.8845825,0.23672485,-0.04096985,0.13061523,3.1738281,16.888428,-52.745056,
4722576921081,0.652359,2.970871,9.174545,0.19387817,-0.036621094,0.12663269,4.071045,16.29181,-51.57776,
4722581956481,0.90063477,3.044403,9.576233,0.13645935,-0.025970459,0.11442566,4.071045,16.29181,-51.57776,
4722586991882,1.1381683,3.1201324,10.129013,0.07266235,-0.010253906,0.0920105,4.071045,16.29181,-51.57776,
4722592027282,1.1556549,3.160492,10.701599,0.0025939941,0.010299683,0.05480957,4.071045,16.29181,-51.57776,
4722597062683,1.0113068,3.041626,11.227768,-0.062469482,0.033935547,0.0045776367,4.01001,16.230774,-51.753235,
4722602098083,0.675827,2.8140411,11.705841,-0.114746094,0.054641724,-0.05050659,4.01001,16.230774,-51.753235,
4722607133483,0.2937317,2.5699158,12.174133,-0.15771484,0.07424927,-0.1026001,4.01001,16.230774,-51.753235,
4722612168884,-0.10121155,2.3147736,12.66423,-0.1894989,0.09126282,-0.14509583,4.01001,16.230774,-51.753235,
4722617204284,-0.52586365,2.0875854,13.293488,-0.20872498,0.10243225,-0.16867065,3.892517,15.847778,-52.938843,
4722622239685,-0.9340668,1.7542572,13.753555,-0.21247864,0.1055603,-0.17494202,3.892517,15.847778,-52.938843,
4722627275085,-1.3587189,1.4491425,14.069351,-0.19241333,0.101882935,-0.16183472,3.892517,15.847778,-52.938843,
4722632310485,-1.5263672,1.2981873,14.269638,-0.14881897,0.098480225,-0.12689209,3.892517,15.847778,-52.938843,
4722637345886,-1.5145569,1.3356476,14.26062,-0.09307861,0.096221924,-0.067840576,4.586792,15.434265,-54.426575,
4722642381286,-1.3723755,1.5179596,13.968353,-0.030014038,0.10432434,0.004760742,4.586792,15.434265,-54.426575,
4722647416687,-0.978714,1.7460938,13.760971,0.022079468,0.12025452,0.077697754,4.586792,15.434265,-54.426575,
4722652452087,-0.67419434,2.013504,13.535278,0.066467285,0.13999939,0.15408325,4.296875,15.473938,-53.822327,
4722657487487,-0.31115723,2.2197113,13.188965,0.09562683,0.15959167,0.20698547,4.296875,15.473938,-53.822327,
4722662522888,0.030929565,2.59523,12.543777,0.1157074,0.17973328,0.24324036,4.296875,15.473938,-53.822327,
4722667558288,0.26643372,2.9800415,12.202408,0.12124634,0.21131897,0.26141357,4.296875,15.473938,-53.822327,
4722672593688,0.37509155,3.1157074,11.990128,0.11114502,0.22451782,0.25576782,3.515625,15.913391,-51.956177,
4722677629089,0.4848175,3.0603027,11.564407,0.08505249,0.22769165,0.22381592,3.515625,15.913391,-51.956177,
4722682664489,0.5133667,3.1265717,11.226456,0.032302856,0.23527527,0.17362976,3.515625,15.913391,-51.956177,
4722687699890,0.40011597,3.1365204,11.168182,-0.035949707,0.245224,0.118896484,3.515625,15.913391,-51.956177,
4722692735290,0.13897705,2.9593964,11.391144,-0.12030029,0.24679565,0.057235718,3.9001465,16.807556,-52.0813,
4722697770690,-0.14674377,2.6348114,11.954849,-0.21185303,0.23132324,-0.007507324,3.9001465,16.807556,-52.0813,
4722702806091,-0.41073608,2.2966003,12.496857,-0.29460144,0.20137024,-0.06762695,3.9001465,16.807556,-52.0813,
4722707841491,-0.818161,1.9118042,13.007385,-0.3583374,0.175354,-0.11784363,3.9001465,16.807556,-52.0813,
4722712876892,-1.1804199,1.5918884,13.450058,-0.41096497,0.15930176,-0.15484619,4.3167114,16.807556,-52.0813,
4722717912292,-1.6203918,1.2506561,13.735397,-0.44110107,0.15258789,-0.1713562,4.3167114,16.807556,-52.0813,
4722722947692,-2.0221252,0.885025,13.949341,-0.4464569,0.14697266,-0.17112732,4.3167114,16.807556,-52.0813,
4722727983093,-2.260559,0.5518799,14.266693,-0.4312439,0.13780212,-0.14981079,4.3167114,16.807556,-52.0813,
4722733018493,-2.3827972,0.33544922,14.594986,-0.4044342,0.13064575,-0.10786438,5.6015015,16.697693,-52.615356,
4722738053894,-2.4658966,0.27511597,14.759827,-0.36676025,0.12988281,-0.047576904,5.6015015,16.697693,-52.615356,
4722743089294,-2.3868713,0.32432556,14.582764,-0.3079071,0.13383484,0.031097412,5.6015015,16.697693,-52.615356,
4722748124694,-2.128067,0.4597168,14.079178,-0.22935486,0.14344788,0.11463928,5.6015015,16.697693,-52.615356,
4722753160095,-1.7690887,0.67282104,13.427673,-0.13908386,0.15716553,0.19950867,6.303406,16.464233,-53.756714,
4722758195495,-1.4028473,0.94010925,12.661118,-0.050231934,0.16687012,0.27661133,6.303406,16.464233,-53.756714,
4722763230896,-1.0559387,1.2177582,11.889374,0.024978638,0.16838074,0.33570862,6.303406,16.464233,-53.756714,
4722768266296,-0.7741699,1.4655151,11.217453,0.08502197,0.16513062,0.37724304,6.303406,16.464233,-53.756714,
4722773301696,-0.61727905,1.6614532,10.616852,0.12776184,0.15618896,0.39961243,5.923462,16.716003,-53.385925,
4722778337097,-0.5654907,1.7205353,10.076874,0.15301514,0.13795471,0.40419006,5.923462,16.716003,-53.385925,
4722783372497,-0.55921936,1.720871,9.460648,0.16975403,0.11373901,0.39949036,5.923462,16.716003,-53.385925,
4722788407897,-0.59140015,1.7224426,8.884262,0.17880249,0.08628845,0.38998413,5.923462,16.716003,-53.385925,
4722793443298,-0.6035614,1.8078613,8.5,0.1751709,0.057281494,0.38012695,5.9295654,17.41333,-53.13568,
4722798478698,-0.5933838,1.9129944,8.2296295,0.15693665,0.024612427,0.37017822,5.9295654,17.41333,-53.13568,
4722803514099,-0.5845642,1.8813934,8.064056,0.12878418,-0.013214111,0.3580017,5.9295654,17.41333,-53.13568,
4722808549499,-0.6382446,1.7996521,7.8963623,0.09857178,-0.057556152,0.34561157,5.9295654,17.41333,-53.13568,
4722813584899,-0.68096924,1.7295074,7.8766785,0.0665741,-0.10220337,0.33361816,6.9900513,17.837524,-53.756714,
4722818620300,-0.6828766,1.6867218,8.0941925,0.03227234,-0.14590454,0.32237244,6.9900513,17.837524,-53.756714,
4722823655700,-0.64572144,1.5811768,8.445831,-0.0037994385,-0.18441772,0.31492615,6.9900513,17.837524,-53.756714,
4722828691101,-0.7106323,1.4729767,8.715347,-0.03866577,-0.21928406,0.30821228,6.9900513,17.837524,-53.756714,
4722833726501,-0.75953674,1.4213562,8.807617,-0.061019897,-0.23999023,0.30151367,6.690979,16.79535,-53.175354,
4722838761901,-0.7468109,1.401886,8.7460785,-0.075286865,-0.24526978,0.29753113,6.690979,16.79535,-53.175354,
4722843797302,-0.69654846,1.3193817,8.774185,-0.088409424,-0.23957825,0.29776,6.690979,16.79535,-53.175354,
4722848832702,-0.6440277,1.2869873,8.719833,-0.102371216,-0.23016357,0.29884338,6.690979,16.79535,-53.175354,
4722853868103,-0.5727844,1.2120667,8.6957245,-0.114852905,-0.220932,0.29901123,5.8425903,15.586853,-52.864075,
4722858903503,-0.5078583,1.2103729,8.638382,-0.12953186,-0.21154785,0.29995728,5.8425903,15.586853,-52.864075,
4722863938903,-0.3874817,1.193634,8.518005,-0.1458435,-0.20465088,0.29815674,5.8425903,15.586853,-52.864075,
4722868974304,-0.18603516,1.2578278,8.4183655,-0.16217041,-0.1971283,0.2920227,5.8425903,15.586853,-52.864075,
4722874009704,-0.069869995,1.2774048,8.508209,-0.17959595,-0.1914978,0.28341675,5.2734375,15.777588,-53.42102,
4722879045105,0.018875122,1.2976227,8.027496,-0.19700623,-0.19329834,0.2685089,5.2734375,15.777588,-53.42102,
4722884080505,0.039276123,1.2908173,8.040237,-0.2083435,-0.20121765,0.24642944,5.2734375,15.777588,-53.42102,
